EventID,DisasterType,Date,Latitude,Longitude,Region,Personnel,MedicalSupplies,Shelters,FoodWater,ResponseTime,ResponseDuration,PeopleAffected,PeopleAssisted,InfrastructureCondition,PreparednessTraining,CommunityAwareness,AgenciesInvolved,CoordinationScore,CommunicationScore,EconomicDamage,Casualties,LongTermImpact
710,Hurricane,2020-08-23,27.60372745728088,-100.7175560568264,New Orleans,91,414,60,1044,fast,long,low,low,Good,No,No,medium,low,medium,high,low,6
711,Flood,2020-08-29,28.34358477590117,-104.06585168133222,Alaska,147,240,87,1729,medium,medium,high,medium,Good,No,No,medium,high,medium,medium,medium,5
712,Hurricane,2020-09-03,42.77351739802222,-83.62222687615233,Phoenix,493,267,93,1935,medium,long,low,medium,Good,Yes,No,high,medium,high,low,high,9
713,Hurricane,2020-09-09,35.98372549502579,-72.3343289228115,New Orleans,483,448,84,446,fast,short,low,medium,Poor,No,Yes,low,medium,high,low,low,8
714,Hurricane,2020-09-14,42.50196552768196,-78.92341427876022,Houston,141,890,77,1843,medium,medium,high,low,Poor,No,No,medium,low,high,medium,medium,6
715,Earthquake,2020-09-20,33.697634837503884,-97.79387758684976,New Orleans,253,434,56,654,slow,long,high,high,Fair,Yes,Yes,medium,high,medium,low,medium,7
716,Tornado,2020-09-25,32.5137748090234,-82.33472428346838,New Orleans,251,674,62,433,slow,long,low,medium,Poor,Yes,Yes,medium,medium,medium,medium,medium,5
717,Flood,2020-10-01,44.202763446461006,-120.56938022672774,Austin,171,906,22,1165,medium,medium,high,high,Fair,Yes,No,high,low,medium,low,high,9
718,Tornado,2020-10-06,41.80078122847562,-124.45885516018,California,299,242,72,1266,fast,long,high,high,Poor,Yes,No,high,low,high,medium,high,9
719,Flood,2020-10-12,37.586467965041685,-81.73941419709962,Austin,383,559,27,313,slow,medium,low,low,Poor,Yes,No,high,medium,low,low,high,8
720,Hurricane,2020-10-17,29.934491131128397,-94.2832331474695,Austin,372,677,13,1788,slow,long,medium,high,Poor,No,No,medium,low,medium,low,low,8
721,Tornado,2020-10-23,41.34894660315801,-79.77153168272575,Alaska,253,354,81,551,slow,long,medium,medium,Poor,Yes,Yes,medium,high,low,medium,high,8
722,Hurricane,2020-10-28,31.695608629453684,-121.23578968884432,Alaska,481,985,91,1440,slow,long,medium,medium,Poor,No,No,medium,medium,high,high,high,9
723,Hurricane,2020-11-03,48.693478383275846,-116.00178006585732,Houston,320,608,18,1430,slow,long,high,medium,Fair,Yes,Yes,medium,high,low,low,high,9
724,Flood,2020-11-08,42.07910129766931,-82.04378459132249,Houston,86,438,58,1492,fast,long,medium,low,Fair,Yes,Yes,high,high,low,low,low,8
725,Hurricane,2020-11-14,32.903786955734624,-80.83062811879549,Alaska,489,694,53,1844,slow,long,high,medium,Good,No,No,medium,low,medium,medium,high,5
726,Hurricane,2020-11-19,39.84940561181918,-73.40104483954596,Alaska,267,138,72,877,medium,long,medium,low,Good,No,No,high,medium,medium,low,low,6
727,Flood,2020-11-25,29.449041075266354,-114.93159588537046,Houston,115,186,51,983,medium,long,high,low,Fair,No,No,low,low,high,medium,medium,6
728,Hurricane,2020-11-30,46.666553180576216,-91.17607475030483,Austin,150,873,60,223,medium,medium,high,high,Fair,No,Yes,high,low,medium,low,high,6
729,Tornado,2020-12-05,37.885292337138296,-81.81749990835883,Austin,198,863,48,1899,slow,long,high,low,Good,Yes,Yes,medium,medium,low,low,low,5
730,Tornado,2020-12-11,28.30551058265937,-115.33483959060148,New Orleans,388,275,22,1856,medium,long,medium,medium,Good,No,Yes,high,medium,high,high,low,6
731,Hurricane,2020-12-16,44.66539842037872,-84.58714065322337,Houston,286,880,73,1106,fast,medium,high,high,Poor,Yes,No,high,medium,low,high,high,6
732,Hurricane,2020-12-22,38.82016800577278,-93.71171730360956,Phoenix,438,603,10,1341,fast,medium,high,high,Good,Yes,Yes,medium,high,high,low,low,6
733,Flood,2020-12-27,29.006824142708258,-121.98475519770903,California,366,591,95,1698,fast,medium,low,low,Good,Yes,No,medium,high,low,medium,high,8
734,Earthquake,2021-01-02,47.97230660206181,-83.59180411372546,Alaska,113,514,60,961,medium,long,medium,high,Good,No,Yes,low,high,medium,medium,medium,6
735,Tornado,2021-01-07,47.336049174150325,-99.95034893030942,Houston,475,242,14,346,medium,medium,high,high,Good,Yes,No,medium,medium,medium,high,medium,6
736,Earthquake,2021-01-13,28.52453801168897,-74.94287335719959,Phoenix,471,881,15,1367,medium,medium,medium,medium,Fair,Yes,Yes,medium,medium,medium,high,low,5
737,Hurricane,2021-01-18,27.218106738581348,-71.78743846986205,Austin,96,770,26,1787,medium,long,high,medium,Poor,Yes,Yes,medium,medium,high,high,high,9
738,Earthquake,2021-01-24,34.08744535086372,-87.54713361284647,California,307,867,33,1985,fast,medium,high,high,Poor,No,No,high,high,low,high,high,6
739,Earthquake,2021-01-29,26.63945520345028,-91.98705936455138,Austin,368,348,64,1124,slow,medium,high,low,Fair,No,No,low,medium,medium,medium,high,9
740,Tornado,2021-02-04,46.27883463964172,-113.97506326333225,Houston,51,158,13,1067,slow,short,medium,high,Poor,No,Yes,medium,low,high,high,medium,8
741,Flood,2021-02-09,39.321399156577634,-82.37151094274111,Alaska,174,569,99,762,slow,long,high,low,Poor,Yes,No,medium,medium,medium,medium,medium,8
742,Tornado,2021-02-15,40.87499326323889,-98.91431293735282,Alaska,293,750,27,1227,medium,long,medium,high,Good,No,Yes,medium,low,high,low,high,7
743,Earthquake,2021-02-20,37.541509769738525,-103.89026540804976,Phoenix,314,912,74,428,medium,short,high,high,Poor,No,No,medium,high,medium,low,high,7
744,Earthquake,2021-02-26,37.40522567924768,-122.07137750761495,California,196,456,92,1726,slow,long,high,medium,Poor,Yes,Yes,medium,medium,high,high,low,6
745,Hurricane,2021-03-03,37.96701194295534,-81.09727183306902,Alaska,386,780,41,1216,medium,long,medium,high,Fair,No,Yes,high,low,medium,high,high,7
746,Tornado,2021-03-09,49.943430077166106,-81.91935469461257,New Orleans,111,725,88,477,fast,long,medium,medium,Poor,No,Yes,medium,low,medium,high,medium,6
747,Hurricane,2021-03-14,35.733165555393995,-97.64465666890024,California,116,909,37,1038,slow,long,low,medium,Good,Yes,No,medium,medium,medium,medium,medium,6
748,Tornado,2021-03-20,33.62841243941884,-122.64846297392656,Alaska,52,196,86,1575,medium,medium,low,high,Good,Yes,Yes,medium,medium,medium,high,medium,5
749,Tornado,2021-03-25,27.032059174274117,-100.97326025050526,Phoenix,133,384,91,1046,medium,long,low,low,Fair,No,Yes,high,high,medium,high,low,9
750,Earthquake,2021-03-31,41.52796473398071,-121.72078776463448,Phoenix,427,667,43,1235,fast,medium,high,high,Fair,Yes,Yes,medium,medium,high,low,low,7
751,Earthquake,2021-04-05,32.46601170784413,-80.97295356238263,Austin,183,650,10,1074,slow,short,high,medium,Good,Yes,No,high,medium,high,low,low,5
752,Hurricane,2021-04-11,28.22936931419197,-91.7493537003014,Phoenix,71,611,40,558,medium,long,high,high,Fair,No,No,medium,high,low,medium,high,6
753,Tornado,2021-04-16,44.20698876492126,-98.037214963356,Austin,461,694,20,1941,fast,medium,low,medium,Fair,No,No,high,medium,medium,low,high,5
754,Earthquake,2021-04-22,46.872178153560014,-84.42866236226011,Houston,413,793,38,1916,slow,short,medium,medium,Good,Yes,Yes,medium,high,medium,high,high,7
755,Hurricane,2021-04-27,38.75333410404719,-108.18996229306067,Phoenix,56,648,46,205,medium,medium,high,high,Poor,No,No,low,medium,high,high,low,5
756,Tornado,2021-05-03,40.56954340511363,-83.00142189319293,New Orleans,420,361,68,389,medium,long,high,high,Fair,Yes,Yes,high,low,medium,low,medium,5
757,Flood,2021-05-08,46.58413567999183,-103.08370707694002,New Orleans,362,123,68,852,fast,medium,high,high,Good,No,No,high,high,high,low,high,7
758,Earthquake,2021-05-13,48.91619573596533,-109.3795417478972,Alaska,112,111,79,1566,slow,short,medium,low,Fair,No,No,medium,medium,high,medium,high,6
759,Earthquake,2021-05-19,40.71772209172048,-121.86113752854328,Alaska,379,277,92,274,slow,medium,medium,medium,Good,No,No,high,medium,medium,medium,high,6
760,Earthquake,2021-05-24,44.93811109687963,-99.00121961428276,Alaska,498,542,15,1532,fast,medium,high,high,Poor,No,No,high,high,high,medium,low,8
761,Earthquake,2021-05-30,30.24214099383525,-83.52116969087415,Austin,63,204,85,205,fast,long,high,high,Poor,Yes,No,medium,low,low,low,low,9
762,Flood,2021-06-04,27.21271569927655,-74.25087387000468,California,441,729,51,1695,medium,short,high,high,Fair,No,No,medium,medium,high,high,low,7
763,Flood,2021-06-10,42.97244206481243,-98.3828158285659,California,293,751,35,1846,fast,long,high,high,Poor,Yes,Yes,medium,medium,high,low,medium,6
764,Earthquake,2021-06-15,39.1410533972707,-76.15655808540882,California,94,973,40,573,slow,long,low,high,Poor,Yes,No,high,high,low,low,high,9
765,Earthquake,2021-06-21,38.15668183590767,-71.93255894461473,California,405,882,61,1438,slow,medium,high,medium,Poor,Yes,No,medium,medium,low,high,high,6
766,Hurricane,2021-06-26,28.35355011049577,-118.46302295367332,Phoenix,433,302,95,1306,medium,long,medium,medium,Poor,Yes,No,medium,low,medium,low,medium,6
767,Earthquake,2021-07-02,46.0278516644687,-92.25064655669613,California,132,676,61,726,slow,medium,low,low,Good,Yes,Yes,high,medium,medium,high,high,7
768,Flood,2021-07-07,26.38785147371467,-77.72179702092731,Alaska,344,346,15,211,slow,long,low,high,Fair,No,No,low,medium,medium,low,medium,9
769,Hurricane,2021-07-13,34.8330422116817,-119.2102358763741,Phoenix,88,565,30,1295,medium,medium,high,high,Good,Yes,No,medium,high,medium,medium,low,5
770,Hurricane,2021-07-18,34.314744802851905,-120.15253532982224,Austin,153,471,92,887,medium,short,low,high,Good,Yes,No,medium,medium,medium,low,high,6
771,Earthquake,2021-07-24,45.5769717200744,-110.39411760537143,Houston,80,257,44,1565,medium,long,high,high,Good,Yes,Yes,high,high,high,low,medium,8
772,Hurricane,2021-07-29,37.38065997870357,-103.53193911293069,Alaska,201,331,69,1416,medium,medium,low,high,Poor,Yes,Yes,low,high,medium,low,high,5
773,Hurricane,2021-08-04,29.21435664609855,-75.1479672098208,Phoenix,413,981,40,1894,fast,medium,high,high,Poor,Yes,No,high,medium,low,high,high,8
774,Tornado,2021-08-09,32.730174103161794,-84.43099407368068,California,165,710,75,936,slow,long,high,high,Poor,Yes,Yes,medium,medium,medium,high,high,5
775,Tornado,2021-08-15,48.14030743269454,-113.9742597693214,Alaska,402,994,48,1027,slow,short,high,low,Fair,No,Yes,medium,high,low,medium,high,7
776,Tornado,2021-08-20,39.82889144607981,-92.79448031415374,Alaska,339,683,94,731,medium,long,high,medium,Fair,Yes,No,high,high,medium,high,low,9
777,Earthquake,2021-08-26,34.94968638395844,-92.23272099049044,California,178,454,62,850,fast,long,high,low,Fair,Yes,No,high,medium,low,high,low,8
778,Flood,2021-08-31,28.79531683632459,-122.96617151764885,Alaska,227,505,86,959,fast,medium,high,low,Poor,No,No,high,medium,medium,low,high,6
779,Earthquake,2021-09-06,25.054410617273,-115.0207569049138,Austin,359,956,29,377,medium,short,high,low,Good,No,Yes,high,medium,high,medium,high,5
780,Earthquake,2021-09-11,39.41130084939188,-99.72926721354548,New Orleans,337,242,44,792,medium,long,medium,medium,Good,No,Yes,high,high,low,high,low,5
781,Earthquake,2021-09-17,32.18554251427505,-115.14787958978336,New Orleans,473,434,68,1447,fast,long,high,high,Poor,No,No,high,medium,high,high,low,5
782,Hurricane,2021-09-22,49.01262024825528,-101.99943506095,Phoenix,183,176,21,1252,slow,short,high,medium,Fair,Yes,No,low,medium,medium,medium,high,8
783,Hurricane,2021-09-28,32.505950538629094,-97.02430912889568,Phoenix,467,122,55,1777,slow,medium,medium,high,Poor,No,Yes,medium,medium,medium,low,high,7
784,Hurricane,2021-10-03,28.889523595376584,-108.01534541446094,Houston,484,689,52,402,medium,medium,low,low,Good,Yes,Yes,medium,medium,medium,medium,high,6
785,Earthquake,2021-10-09,39.78974984268747,-111.98196985603175,Alaska,247,794,80,818,slow,short,low,high,Poor,Yes,Yes,low,high,high,low,high,7
786,Hurricane,2021-10-14,33.26759620249895,-115.66071147717888,California,122,564,84,935,fast,short,low,low,Poor,No,Yes,medium,low,high,high,medium,9
787,Earthquake,2021-10-20,26.719090013159157,-88.93402308543637,Houston,250,427,73,831,medium,medium,low,high,Fair,Yes,No,medium,low,medium,low,high,9
788,Tornado,2021-10-25,46.28600427973914,-89.48645826421338,Houston,164,445,14,1993,medium,long,high,low,Fair,No,Yes,low,medium,medium,high,medium,6
789,Hurricane,2021-10-30,29.54673801443593,-123.37002288734216,Phoenix,316,818,75,407,medium,long,medium,high,Fair,No,Yes,medium,medium,medium,medium,high,5
790,Tornado,2021-11-05,38.95301770090864,-100.9724633652566,New Orleans,246,276,16,1179,slow,medium,high,medium,Good,Yes,No,high,medium,high,medium,high,8
791,Earthquake,2021-11-10,44.10806671509136,-79.20464308675606,California,375,910,39,1513,slow,long,low,high,Good,Yes,Yes,high,medium,medium,low,high,5
792,Earthquake,2021-11-16,37.02859850860055,-105.51287412614658,New Orleans,138,431,97,1453,slow,medium,low,low,Good,Yes,Yes,high,high,high,low,high,5
793,Earthquake,2021-11-21,26.394017091264928,-122.60928658976914,Alaska,384,100,19,937,fast,long,high,high,Fair,No,No,low,medium,medium,low,low,5
794,Earthquake,2021-11-27,41.75600318833304,-105.6790546443618,New Orleans,291,662,75,442,slow,medium,high,medium,Good,No,Yes,medium,low,medium,medium,low,7
795,Flood,2021-12-02,33.185701242928985,-109.45083689121115,Houston,244,689,16,331,medium,long,low,high,Fair,No,No,medium,high,medium,low,high,7
796,Flood,2021-12-08,25.74004221267356,-103.78683503314244,Alaska,325,948,18,1858,slow,long,medium,high,Poor,No,No,low,high,high,low,medium,5
797,Tornado,2021-12-13,48.20679068096985,-81.94213159502075,California,458,600,82,257,slow,long,low,high,Poor,Yes,Yes,high,medium,medium,medium,medium,6
798,Hurricane,2021-12-19,46.29681864125628,-78.95281256430124,California,330,883,59,708,slow,long,low,medium,Poor,No,No,high,low,medium,low,high,9
799,Flood,2021-12-24,36.96881789339502,-119.047949034477,California,417,679,37,1426,fast,long,low,high,Fair,No,No,low,high,high,medium,low,7
800,Tornado,2021-12-30,49.07221421683638,-72.28152685343471,Phoenix,449,258,57,1506,medium,long,high,low,Poor,No,No,low,high,medium,medium,high,8
801,Tornado,2022-01-04,36.44636461074972,-123.3839518696616,Alaska,232,916,50,446,medium,long,low,high,Good,No,No,high,high,high,low,high,8
802,Flood,2022-01-10,35.70773570216355,-110.40130516118715,Austin,418,108,32,1602,slow,long,medium,high,Good,No,No,high,medium,high,high,high,7
803,Flood,2022-01-15,36.89611838161808,-98.5103075097026,Phoenix,203,691,82,322,medium,long,low,medium,Poor,No,Yes,high,medium,medium,medium,low,9
804,Flood,2022-01-21,49.528823483178,-115.46551079612924,Austin,172,732,25,355,medium,short,medium,low,Fair,No,Yes,high,high,high,high,high,8
805,Hurricane,2022-01-26,27.66260290637897,-76.36255744434027,New Orleans,176,124,38,1225,slow,medium,high,high,Poor,Yes,No,low,medium,medium,high,medium,8
806,Earthquake,2022-02-01,37.47445078482515,-94.22709610342272,New Orleans,104,327,50,418,slow,long,medium,high,Poor,No,No,high,low,medium,low,high,9
807,Earthquake,2022-02-06,37.63082388314027,-124.352409385078,Alaska,242,278,10,1882,fast,long,high,medium,Poor,No,No,low,high,medium,low,high,9
808,Tornado,2022-02-12,41.42837925595349,-72.38869623586075,Phoenix,215,360,47,215,slow,medium,low,high,Poor,No,No,medium,medium,medium,medium,medium,7
809,Flood,2022-02-17,39.51002484793999,-111.86829475933344,California,90,685,12,1864,slow,long,medium,low,Poor,Yes,No,medium,medium,medium,high,low,6
810,Earthquake,2022-02-23,27.519183985199017,-84.52603891078603,Austin,96,671,72,1267,slow,long,medium,high,Poor,Yes,No,medium,medium,medium,high,low,8
811,Flood,2022-02-28,49.72060807822151,-78.74389229674985,California,278,943,86,1617,slow,medium,medium,high,Good,Yes,Yes,high,high,high,medium,medium,8
812,Tornado,2022-03-06,46.92859367755349,-73.58439237516453,Houston,115,439,99,1634,fast,long,low,medium,Fair,No,No,high,high,low,low,high,8
813,Hurricane,2022-03-11,29.723738189470005,-76.93780338725148,Austin,335,361,15,576,medium,long,medium,medium,Poor,Yes,No,low,high,medium,medium,medium,8
814,Flood,2022-03-17,49.2319591989123,-115.14872548672147,Austin,353,366,85,1300,medium,long,medium,high,Poor,Yes,Yes,high,medium,low,high,low,6
815,Earthquake,2022-03-22,46.85209302659524,-115.48595726374433,Houston,208,844,13,1660,medium,long,low,high,Good,Yes,Yes,high,medium,low,high,high,6
816,Flood,2022-03-28,30.21404937965992,-123.35217568980728,Phoenix,252,326,81,1227,fast,long,high,high,Good,No,Yes,medium,medium,medium,high,high,6
817,Earthquake,2022-04-02,29.34373888008995,-114.4611915883662,Houston,355,644,28,519,medium,medium,medium,medium,Fair,Yes,No,medium,medium,medium,low,high,6
818,Earthquake,2022-04-08,32.55374411751768,-113.76576914167114,New Orleans,165,428,98,1908,slow,medium,high,medium,Poor,No,No,medium,medium,medium,high,low,6
819,Flood,2022-04-13,32.34235736267492,-113.40165329698635,Austin,388,468,12,383,slow,long,high,high,Fair,No,Yes,high,low,high,high,high,5
820,Tornado,2022-04-18,47.2277741527013,-124.69927822453045,Phoenix,195,202,26,1660,fast,long,high,medium,Poor,Yes,Yes,high,medium,high,high,high,8
821,Earthquake,2022-04-24,35.48845605672567,-80.4962133800002,Houston,307,281,33,1208,medium,long,high,high,Poor,Yes,No,medium,low,high,low,low,7
822,Flood,2022-04-29,27.08997083755945,-86.40391210638303,Phoenix,272,384,37,1165,slow,long,high,medium,Poor,Yes,No,high,medium,medium,low,low,6
823,Hurricane,2022-05-05,28.546742750484945,-101.21440930868968,Alaska,250,104,44,594,slow,medium,medium,medium,Poor,No,No,high,medium,high,medium,low,8
824,Tornado,2022-05-10,27.16254736201069,-78.47701719683867,New Orleans,203,190,61,1331,slow,long,medium,high,Poor,Yes,No,medium,high,medium,medium,high,5
825,Tornado,2022-05-16,37.96847270970709,-100.29452293055124,Houston,298,616,97,1224,fast,medium,medium,low,Poor,Yes,No,high,high,high,low,medium,6
826,Hurricane,2022-05-21,37.745090640434576,-76.53093923452133,Houston,239,202,20,473,fast,medium,high,high,Good,Yes,Yes,high,high,medium,high,high,7
827,Flood,2022-05-27,46.4842173666414,-106.52186106230668,California,150,452,19,1021,slow,medium,high,medium,Poor,No,Yes,medium,high,medium,low,high,7
828,Flood,2022-06-01,39.48077908224896,-78.25145462589872,Houston,227,572,31,659,medium,medium,high,high,Good,Yes,No,high,medium,medium,low,high,8
829,Earthquake,2022-06-07,42.66058783129956,-108.58425882135228,California,180,545,56,1208,slow,medium,low,high,Good,No,Yes,low,low,high,high,medium,8
830,Flood,2022-06-12,43.43755688381188,-70.87767872869433,Alaska,340,655,69,710,medium,medium,high,medium,Fair,No,No,high,medium,high,low,medium,7
831,Earthquake,2022-06-18,39.614099802015936,-110.92587541345536,California,200,916,15,1548,fast,long,low,medium,Fair,No,No,medium,high,high,low,high,6
832,Earthquake,2022-06-23,49.46997900863733,-73.28746322991108,Austin,133,420,65,709,medium,long,high,medium,Fair,No,No,medium,low,high,medium,high,9
833,Hurricane,2022-06-29,42.06478760037758,-88.76273252735982,Phoenix,157,845,30,937,fast,short,high,high,Poor,Yes,No,high,high,medium,high,low,7
834,Hurricane,2022-07-04,45.31879706465608,-103.1191707922737,Alaska,496,770,76,638,slow,long,high,high,Poor,Yes,Yes,high,low,medium,high,low,8
835,Tornado,2022-07-10,30.52650710920243,-93.43485339045966,New Orleans,245,571,43,1562,medium,long,high,high,Poor,No,No,medium,medium,high,high,high,8
836,Hurricane,2022-07-15,33.014560877433965,-122.68373885762392,Houston,393,552,75,560,slow,long,high,low,Fair,No,No,medium,medium,low,high,high,5
837,Earthquake,2022-07-21,49.581545650001495,-70.84187573200883,Alaska,446,621,30,1511,slow,medium,medium,medium,Fair,Yes,Yes,low,medium,low,medium,high,7
838,Earthquake,2022-07-26,44.69032658199983,-92.04591502070268,Alaska,88,769,68,898,slow,long,high,high,Good,Yes,Yes,high,medium,high,low,high,5
839,Earthquake,2022-08-01,31.652878799106823,-90.12998165184806,Austin,451,588,14,453,slow,short,low,low,Good,Yes,Yes,medium,high,medium,low,medium,9
840,Flood,2022-08-06,32.07128012604154,-93.01238952150408,Alaska,138,436,38,1541,slow,medium,high,medium,Poor,No,Yes,high,low,high,high,low,6
841,Hurricane,2022-08-12,29.927585662399537,-100.54486188520248,California,350,899,42,954,medium,long,medium,low,Poor,Yes,Yes,high,medium,medium,low,medium,6
842,Tornado,2022-08-17,32.708420161533965,-80.30602048911156,Houston,340,823,49,1532,medium,long,high,high,Good,No,Yes,medium,low,low,high,medium,6
843,Hurricane,2022-08-23,42.912420204947566,-83.44198431535135,Alaska,274,804,18,906,medium,long,medium,medium,Poor,Yes,Yes,low,low,medium,high,low,7
844,Hurricane,2022-08-28,35.73814314832752,-88.29313445376587,Alaska,63,706,55,1051,slow,long,medium,medium,Good,No,Yes,high,medium,medium,medium,low,8
845,Tornado,2022-09-03,33.71931754264484,-120.0573925225568,New Orleans,288,936,13,1813,medium,medium,medium,medium,Fair,No,Yes,medium,high,high,medium,low,9
846,Tornado,2022-09-08,28.852302518851104,-95.8778529378028,Austin,442,761,32,1696,medium,medium,high,high,Fair,Yes,Yes,medium,low,medium,high,high,6
847,Earthquake,2022-09-14,29.82874526668138,-123.89248233072934,California,175,972,85,919,medium,short,low,medium,Good,Yes,No,medium,medium,medium,medium,high,7
848,Hurricane,2022-09-19,38.31177128242737,-77.43995951274525,New Orleans,72,906,23,980,fast,medium,high,medium,Good,No,Yes,medium,high,high,high,low,5
849,Tornado,2022-09-24,39.127026535909785,-88.51916098501846,Alaska,499,441,67,752,slow,long,medium,high,Poor,Yes,No,medium,low,low,medium,medium,9
850,Earthquake,2022-09-30,36.66425253444329,-76.19347685793716,Houston,480,294,34,1731,slow,long,low,high,Poor,Yes,No,low,low,high,high,high,9
851,Hurricane,2022-10-05,25.703119081525177,-119.5813474196484,Phoenix,323,648,13,544,slow,medium,high,high,Fair,Yes,No,high,medium,high,low,medium,6
852,Flood,2022-10-11,33.98669183418981,-80.46586132068589,Alaska,215,397,99,1008,medium,long,high,low,Good,No,Yes,high,high,medium,high,high,9
853,Hurricane,2022-10-16,30.55619145768184,-112.44704412139076,Austin,411,868,69,1403,medium,long,high,low,Good,No,No,medium,medium,high,medium,high,7
854,Tornado,2022-10-22,32.74777714030057,-87.41959525260953,Houston,442,525,31,234,slow,short,low,high,Poor,No,Yes,high,low,medium,medium,high,5
855,Flood,2022-10-27,29.36947859763463,-80.62395426583288,California,440,238,33,1462,fast,long,medium,medium,Fair,Yes,Yes,high,high,high,medium,high,8
856,Hurricane,2022-11-02,38.99983658937593,-92.22825251035688,Phoenix,431,409,21,1493,medium,long,medium,high,Good,Yes,Yes,high,medium,low,medium,high,9
857,Hurricane,2022-11-07,49.84811948170808,-104.18630842827704,California,204,897,73,1139,fast,medium,low,high,Poor,Yes,Yes,medium,medium,medium,high,high,5
858,Hurricane,2022-11-13,46.45948435088221,-84.99706082775535,Alaska,466,600,71,1696,medium,long,high,medium,Good,No,No,medium,high,medium,high,high,8
859,Earthquake,2022-11-18,27.83131016540593,-83.8711290115186,Houston,172,841,26,1812,medium,long,high,medium,Poor,No,Yes,medium,medium,high,high,high,5
860,Flood,2022-11-24,45.200084861033766,-123.4016656729002,Houston,283,478,29,285,medium,medium,high,medium,Good,No,Yes,medium,high,medium,medium,low,8
861,Flood,2022-11-29,38.74585968666843,-76.98695167461149,California,239,165,65,1466,slow,medium,high,low,Fair,Yes,Yes,low,high,medium,medium,medium,8
862,Earthquake,2022-12-05,39.92749787369336,-105.35343498153262,Alaska,283,997,19,1936,slow,long,high,low,Poor,No,No,medium,high,low,medium,high,6
863,Tornado,2022-12-10,39.99152095905925,-122.3318115664261,New Orleans,133,413,46,1276,medium,long,high,medium,Fair,No,Yes,high,high,high,low,high,7
864,Earthquake,2022-12-16,35.066378640917385,-86.87545186596455,New Orleans,203,606,27,348,slow,long,high,high,Fair,No,No,high,high,low,low,high,7
865,Tornado,2022-12-21,42.62805049150504,-79.72278422722884,New Orleans,110,325,29,1359,slow,medium,high,high,Good,Yes,Yes,medium,low,low,low,medium,5
866,Tornado,2022-12-27,45.31626591045699,-81.32399532083016,Alaska,489,184,10,916,slow,medium,medium,medium,Poor,No,Yes,low,medium,medium,low,low,5
867,Hurricane,2023-01-01,27.915446341481942,-122.52616647394125,New Orleans,355,890,32,1317,slow,long,high,high,Poor,No,No,medium,medium,low,low,high,6
868,Flood,2023-01-07,49.79122858886073,-117.99478476863148,New Orleans,71,455,20,532,slow,medium,medium,high,Fair,Yes,No,medium,high,high,high,medium,7
869,Tornado,2023-01-12,40.59385566533962,-115.12195735617016,Alaska,451,610,93,1620,medium,long,low,high,Good,No,Yes,medium,high,medium,medium,low,5
870,Hurricane,2023-01-18,26.93346614147048,-86.3985061276621,Houston,448,754,59,1495,medium,medium,high,high,Fair,Yes,No,high,medium,high,medium,high,9
871,Earthquake,2023-01-23,33.53906773604894,-100.7589947719042,Houston,150,355,55,580,slow,medium,high,low,Poor,No,No,high,high,medium,high,medium,8
872,Hurricane,2023-01-29,27.175589153466767,-119.81570766344456,Phoenix,352,547,99,413,medium,medium,high,high,Fair,No,Yes,medium,high,high,high,high,7
873,Tornado,2023-02-03,48.05822056047116,-118.20699545260052,Alaska,255,580,57,1240,fast,long,high,high,Poor,Yes,Yes,low,medium,low,high,medium,9
874,Tornado,2023-02-09,47.98157177619804,-95.06501890118616,New Orleans,83,692,80,1929,medium,long,low,high,Good,No,Yes,high,medium,high,medium,medium,6
875,Flood,2023-02-14,30.11381785892397,-75.91356054647039,California,269,186,84,677,medium,medium,high,high,Poor,No,No,low,medium,high,medium,high,9
876,Hurricane,2023-02-20,33.11370521985424,-98.36379846488724,Houston,80,543,44,286,slow,short,high,high,Fair,No,No,high,medium,high,low,high,7
877,Tornado,2023-02-25,43.45831091097381,-89.96502516884527,Austin,204,410,92,1129,medium,medium,high,medium,Poor,No,No,medium,high,high,low,low,7
878,Earthquake,2023-03-03,30.133812054650758,-88.67379707725996,Houston,287,535,92,379,medium,medium,medium,low,Fair,No,Yes,medium,high,high,low,low,5
879,Earthquake,2023-03-08,42.71507327029201,-122.9513815268336,Houston,278,463,98,265,medium,long,medium,medium,Fair,No,No,high,medium,medium,medium,low,9
880,Hurricane,2023-03-13,44.327796782199485,-99.04030155074092,Phoenix,317,160,11,267,medium,long,high,high,Good,No,Yes,low,medium,low,low,high,8
881,Tornado,2023-03-19,45.35930118182544,-121.61691084956212,Alaska,342,524,88,791,medium,medium,medium,high,Fair,No,Yes,high,medium,medium,medium,high,9
882,Hurricane,2023-03-24,49.39665023455167,-116.2581361673698,Phoenix,471,835,19,772,medium,long,high,medium,Fair,No,No,high,medium,medium,high,low,5
883,Hurricane,2023-03-30,48.90590729177244,-97.1585808701604,California,106,135,84,425,slow,long,low,high,Poor,Yes,Yes,high,high,medium,high,low,7
884,Tornado,2023-04-04,25.50162678401368,-123.85668105853108,Alaska,355,211,54,1710,medium,medium,medium,high,Poor,Yes,Yes,low,medium,high,medium,high,8
885,Earthquake,2023-04-10,43.87187139486739,-109.56555740316108,California,478,484,62,336,slow,medium,low,low,Poor,No,Yes,medium,medium,low,low,high,5
886,Tornado,2023-04-15,49.168881763728166,-78.48725770110386,Houston,369,197,47,624,fast,medium,high,low,Poor,Yes,No,low,low,medium,low,low,8
